temperature,turbidity,disolved_oxg,ph,ammonia,nitrate,fish_length
0.38562091503268014,1.0,0.10972306941563986,0.9805553810391407,0.03734828478880202,0.06807632800412583,0.0
0.3943355119825718,1.0,0.22300841771379773,0.9801222630273332,0.03734828478880202,0.06807632800412583,0.0
0.3943355119825718,1.0,0.3666056687405961,0.9770971002987088,0.03734828478880202,0.06807632800412583,0.0
0.3943355119825718,1.0,0.2025863120653898,0.979691048830962,0.03734828478880202,0.06773250816572116,0.0
0.38562091503268014,1.0,0.16972062949859706,0.9948140067509297,0.03734828478880202,0.06704486848891181,0.0
0.3986928104575167,1.0,0.09476637794314993,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.38997821350762507,1.0,0.5861006059127322,0.979691048830962,0.03734828478880202,0.06635722881210243,0.0
0.38562091503268014,1.0,0.4740433491927941,0.9801232149350516,0.03734828478880202,0.06704486848891181,0.0
0.38562091503268014,1.0,0.3758854865601236,0.9792579308191549,0.03734828478880202,0.06962351727694688,0.0
0.38562091503268014,1.0,0.4075068114350779,0.9805544291314223,0.03734828478880202,0.06721677840811413,0.0
0.3986928104575167,1.0,0.11321215078687323,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.38562091503268014,1.0,0.23251189459558375,0.9831455219405212,0.03734828478880202,0.06601340897369778,0.0
0.38562091503268014,1.0,0.15209222886421864,0.9766658861023381,0.03734828478880202,0.06652913873130481,0.0
0.38997821350762507,1.0,0.2601927534463828,0.9809865952355115,0.03734828478880202,0.06584149905449543,0.0
0.38562091503268014,1.0,0.2760684803383351,0.9801222630273332,0.03734828478880202,0.06515385937768609,0.0
0.38562091503268014,1.0,0.14549225326338905,0.9799071318830073,0.03734828478880202,0.06652913873130481,0.0
0.38562091503268014,1.0,0.48143223130413565,0.9799071318830073,0.03734828478880202,0.06678700361010831,0.0
0.38562091503268014,1.0,0.20313122687161972,0.9818509274436902,0.03734828478880202,0.06652913873130481,0.0
0.38562091503268014,1.0,0.12797364889593754,0.9805539531775629,0.03734828478880202,0.06756059824651883,0.0
0.38562091503268014,1.0,0.2025781790085804,0.9792588827268729,0.03734828478880202,0.06687295856970946,0.0
0.38562091503268014,1.0,0.9412223984384531,0.9766658861023381,0.03734828478880202,0.06291903042805569,0.0
0.38562091503268014,1.0,0.15364157618640967,0.9792588827268729,0.03734828478880202,0.06549767921609076,0.0
0.3769063180827885,1.0,0.18505957464112888,0.9792588827268729,0.03734828478880202,0.06584149905449543,0.0
0.3725490196078436,1.0,0.37444593550485955,0.9788267166227838,0.03734828478880202,0.06635722881210243,0.0
0.3812636165577352,1.0,0.20609165955024197,0.9818509274436902,0.03734828478880202,0.06618531889290011,0.0
0.37908496732026187,1.0,0.179211906795169,0.9799071318830073,0.03734828478880202,0.06627127385250128,0.0
0.38562091503268014,1.0,0.826253507380749,0.9831469498020982,0.03734828478880202,0.06575554409489429,0.0
0.38562091503268014,1.0,0.3548452685942011,0.9814187613396006,0.03734828478880202,0.06532576929688841,0.0
0.3725490196078436,1.0,0.5560936928144442,0.9824987006459647,0.03734828478880202,0.06627127385250128,0.0
0.38562091503268014,1.0,0.2538611687202635,0.9799057040214294,0.03734828478880202,0.06884992264053635,0.0
0.3812636165577352,1.0,0.28954495547151393,0.9783945505186946,0.03734828478880202,0.06481003953928141,0.0
0.38562091503268014,1.0,0.13830263104387785,0.9805534772237043,0.03734828478880202,0.06412239986247206,0.0
0.3725490196078436,1.0,0.11507462079622625,0.9827133558364316,0.03734828478880202,0.06566958913529311,0.0
0.3725490196078436,1.0,0.3729657191655484,0.978610633570739,0.03734828478880202,0.06420835482207324,0.0
0.38562091503268014,1.0,0.6350738074905453,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.3812636165577352,1.0,0.09892236997275428,0.9822821416400609,0.03734828478880202,0.06635722881210243,0.0
0.38562091503268014,1.0,0.7770647797974869,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.3725490196078436,1.0,0.7853116994022203,0.9766658861023381,0.03734828478880202,0.06756059824651883,0.0
0.3725490196078436,1.0,0.19969907689805214,0.9848760901723141,0.03734828478880202,0.06721677840811413,0.0
0.3725490196078436,1.0,0.05589849945101866,0.9844420202527886,0.03734828478880202,0.06807632800412583,0.0
0.37908496732026187,1.0,0.12281322435037206,0.978609205709162,0.03734828478880202,0.06549767921609076,0.0
0.37908496732026187,1.0,0.2591313895327559,0.9805553810391407,0.03734828478880202,0.06704486848891181,0.0
0.3725490196078436,1.0,0.13992924240575821,0.9786106335707394,0.03734828478880202,0.06704486848891181,0.0
0.3725490196078436,1.0,0.12311821398072466,0.9812022023336968,0.03734828478880202,0.06549767921609076,0.0
0.3725490196078436,1.0,0.1577650359887764,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3725490196078436,1.0,0.19694197063966493,0.9809865952355115,0.03734828478880202,0.06670104865050713,0.0
0.3725490196078436,1.0,0.12352080029279004,0.9812022023336968,0.03734828478880202,0.06627127385250128,0.0
0.3725490196078436,1.0,0.6079541295595949,0.9792588827268729,0.03734828478880202,0.06549767921609076,0.0
0.3725490196078436,1.0,0.13837989508356716,0.9792588827268729,0.03734828478880202,0.06549767921609076,0.0
0.38562091503268014,1.0,0.10477003781871415,0.9792588827268729,0.03734828478880202,0.06652913873130481,0.0
0.3725490196078436,1.0,0.17699768207880934,0.981202916264486,0.03734828478880202,0.06614234141309955,0.0
0.3725490196078436,1.0,0.2688178601927534,0.9799071318830073,0.03734828478880202,0.06549767921609076,0.0
0.3725490196078436,1.0,0.5167012321581066,0.9799071318830073,0.03734828478880202,0.06523981433728726,0.0
0.3725490196078436,1.0,0.037745516652433815,0.9792588827268729,0.03734828478880202,0.06549767921609076,0.0
0.3660130718954253,1.0,0.12167866292546053,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.3725490196078436,1.0,0.29539262331747385,0.9801232149350516,0.03734828478880202,0.06566958913529311,0.0
0.3725490196078436,1.0,0.14490667317311212,0.9831464738482396,0.03734828478880202,0.06635722881210243,0.0
0.3725490196078436,1.0,0.14682200805172627,0.9799071318830073,0.03734828478880202,0.06678700361010831,0.0
0.35947712418300704,1.0,0.0879590093936806,0.9870364447389008,0.03734828478880202,0.06781846312532233,0.0
0.3725490196078436,1.0,0.14641942173966088,0.977962384414605,0.03734828478880202,0.06807632800412583,0.0
0.3725490196078436,1.0,0.7760400146395022,0.9805553810391407,0.03734828478880202,0.06807632800412583,0.0
0.3725490196078436,1.0,0.12992558253019398,0.9818490236282533,0.03734828478880202,0.06756059824651883,0.0
0.3725490196078436,1.0,0.13692814444308896,0.9799071318830073,0.03734828478880202,0.06884992264053635,0.0
0.3660130718954253,1.0,0.12425277540563621,0.9792588827268729,0.03734828478880202,0.06859205776173286,0.0
0.36819172113289866,1.0,0.3952014964824529,0.979691048830962,0.03734828478880202,0.06910778751933988,0.0
0.3627450980392162,1.0,0.283249969501037,0.9795830073049399,0.03734828478880202,0.06949458483754511,0.0
0.3725490196078436,1.0,0.3187588955308852,0.9788267166227838,0.03734828478880202,0.06962351727694688,0.0
0.35947712418300704,1.0,0.26856980196006663,0.9788267166227838,0.03734828478880202,0.0701392470345539,0.0
0.35947712418300704,1.0,0.37389288764182016,0.9792588827268729,0.03734828478880202,0.06962351727694688,0.0
0.35947712418300704,1.0,0.11459477044447157,0.9788267166227838,0.03734828478880202,0.06962351727694688,0.0
0.35947712418300704,1.0,0.5845878573461835,0.9801222630273332,0.03734828478880202,0.06910778751933988,0.0
0.35947712418300704,1.0,0.41750640478223733,0.9844420202527886,0.03734828478880202,0.06962351727694688,0.0
0.3660130718954253,1.0,0.14497987068439672,0.9805539531775633,0.03734828478880202,0.06962351727694688,0.0
0.35947712418300704,1.0,0.06702452116628034,0.9883315151895913,0.03734828478880202,0.06833419288292936,0.0
0.3638344226579511,1.0,0.21536334431296006,0.979690096923244,0.03734828478880202,0.06807632800412583,0.0
0.35947712418300704,1.0,0.4351348054166158,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3551198257080612,1.0,0.344947338457159,0.9801222630273332,0.03734828478880202,0.0689358776001375,0.0
0.35947712418300704,1.0,0.6146232361433044,0.9814187613396006,0.03734828478880202,0.06721677840811413,0.0
0.3638344226579511,1.0,0.19590907242487093,0.9801213111196148,0.03734828478880202,0.06738868832731648,0.0
0.35947712418300704,1.0,0.14517506404782238,0.9792588827268729,0.03734828478880202,0.06859205776173286,0.0
0.3551198257080612,1.0,0.2124110446911472,0.9805544291314223,0.03734828478880202,0.06945160735774453,0.0
0.35947712418300704,1.0,0.11578626326704894,0.9799071318830073,0.03734828478880202,0.06807632800412583,0.0
0.35947712418300704,1.0,0.2623276808588508,0.9805539531775629,0.03734828478880202,0.06678700361010831,0.0
0.35947712418300704,1.0,0.11249237525924119,0.9792588827268729,0.03734828478880202,0.06910778751933988,0.0
0.35294117647058876,1.0,0.5236183969745029,0.9792588827268729,0.03734828478880202,0.0673027333677153,0.0
0.35947712418300704,1.0,0.11754707006628441,0.9788267166227838,0.03734828478880202,0.06566958913529311,0.0
0.35947712418300704,1.0,0.35299093164165746,0.9866038026809527,0.03734828478880202,0.06687295856970946,0.0
0.35294117647058876,1.0,0.7668537269732829,0.9799071318830073,0.03734828478880202,0.06910778751933988,0.0
0.35294117647058876,1.0,0.5814566304745639,0.978610633570739,0.03734828478880202,0.06910778751933988,0.0
0.35947712418300704,1.0,0.3970558334349965,0.9801232149350516,0.03734828478880202,0.06824823792332818,0.0
0.3660130718954253,1.0,0.11424911553007197,0.9818490236282533,0.03734828478880202,0.06807632800412583,0.0
0.3464052287581705,1.0,0.10662437477125777,0.9844420202527886,0.03734828478880202,0.06807632800412583,0.0
0.3464052287581705,1.0,0.3670855190923509,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3464052287581705,1.0,0.878736122971819,0.9824972727843868,0.03734828478880202,0.06884992264053635,0.0
0.3551198257080612,1.0,0.2520759627505998,0.9779623844146059,0.03734828478880202,0.0701392470345539,0.0
0.3464052287581705,1.0,0.10572973852222359,0.980985643327793,0.03734828478880202,0.0697954271961492,0.0
0.3464052287581705,1.0,0.4552803871335041,0.9783945505186946,0.03734828478880202,0.0706549767921609,0.0
0.3464052287581705,1.0,0.11424504900166729,0.9805544291314223,0.03734828478880202,0.07099879663056557,0.0
0.3464052287581705,1.0,0.15632548493351228,0.9799071318830073,0.03734828478880202,0.0706549767921609,0.0
0.3464052287581705,1.0,0.5375381237037941,0.978610633570739,0.03734828478880202,0.07168643630737495,0.0
0.3464052287581705,1.0,0.6456996462120288,0.9792588827268729,0.03734828478880202,0.07246003094378545,0.0
0.3464052287581705,1.0,0.16024155178723926,0.9805553810391407,0.03734828478880202,0.07297576070139247,0.0
0.3507625272331145,1.0,0.14704566711398478,0.9792579308191545,0.03734828478880202,0.06962351727694688,0.0
0.3464052287581705,1.0,0.11413931926314505,0.9799071318830073,0.03734828478880202,0.07246003094378545,0.0
0.3464052287581705,1.0,0.26005855800902766,0.978610633570739,0.03734828478880202,0.07194430118617845,0.0
0.3464052287581705,1.0,0.41204505713472406,0.9788267166227838,0.03734828478880202,0.07185834622657727,0.0
0.3464052287581705,1.0,0.29985360497743074,0.9805539531775629,0.03734828478880202,0.07168643630737495,0.0
0.3464052287581705,1.0,0.13940466024155182,0.9799071318830073,0.03734828478880202,0.07142857142857142,0.0
0.35294117647058876,1.0,0.06114432109308283,0.9792588827268729,0.03734828478880202,0.07091284167096443,0.0
0.3507625272331145,1.0,0.3114716766296612,0.9792588827268729,0.03734828478880202,0.06996733711535152,0.0
0.3464052287581705,1.0,0.14920092716847627,0.9812022023336968,0.03734828478880202,0.07091284167096443,0.0
0.35294117647058876,1.0,0.09157008661705501,0.9792588827268729,0.03734828478880202,0.07168643630737495,0.0
0.3464052287581705,1.0,0.08916270180147208,0.9792579308191549,0.03734828478880202,0.07220216606498195,0.0
0.3464052287581705,1.0,0.23351632711154494,0.9792588827268729,0.03734828478880202,0.0720302561457796,0.0
0.3464052287581705,1.0,0.15865153918100117,0.9809865952355115,0.03734828478880202,0.0728898057417913,0.0
0.3464052287581705,1.0,0.12991338294497987,0.9766658861023381,0.03734828478880202,0.07142857142857142,0.0
0.3464052287581705,1.0,0.09093570818592167,0.977962384414605,0.03734828478880202,0.06962351727694688,0.0
0.3464052287581705,1.0,0.22952299621812858,0.9805539531775633,0.03734828478880202,0.07246003094378545,0.0
0.3464052287581705,1.0,0.45864340612419174,0.9805553810391407,0.03734828478880202,0.07168643630737495,0.0
0.3464052287581705,1.0,0.3433044609816599,0.9801232149350516,0.03734828478880202,0.0701392470345539,0.0
0.3464052287581705,1.0,0.48731243137733316,0.9792588827268729,0.03734828478880202,0.06910778751933988,0.0
0.3464052287581705,1.0,0.092399658411614,0.9766658861023381,0.03734828478880202,0.0706549767921609,0.0
0.3464052287581705,1.0,0.19302183725753325,0.9818490236282533,0.03734828478880202,0.06807632800412583,0.0
0.3464052287581705,1.0,0.1166158350616079,0.9766658861023381,0.03734828478880202,0.06910778751933988,0.0
0.3464052287581705,1.0,0.1474604530112643,0.977961432506887,0.03734828478880202,0.0689358776001375,0.0
0.3464052287581705,1.0,0.26304745638648286,0.9792588827268729,0.03734828478880202,0.06936565239814338,0.0
0.3464052287581705,1.0,0.5653775771623765,0.9792588827268729,0.03734828478880202,0.06936565239814338,0.0
0.3398692810457522,1.0,0.8815298279858486,0.977962384414605,0.03734828478880202,0.06781846312532233,0.0
0.3464052287581705,1.0,0.2286080273270709,0.9818504514898312,0.03734828478880202,0.06781846312532233,0.0
0.3464052287581705,1.0,0.1384408930096377,0.9779623844146059,0.03734828478880202,0.06773250816572116,0.0
0.3464052287581705,1.0,0.48009027693058437,0.9824987006459647,0.03734828478880202,0.06781846312532233,0.0
0.3464052287581705,1.0,0.12393965271847422,0.979691048830962,0.03734828478880202,0.06824823792332818,0.0
0.3333333333333339,1.0,0.09918262779065512,0.9805553810391407,0.03734828478880202,0.06756059824651883,0.0
0.3464052287581705,1.0,0.4868000487983408,0.978609205709162,0.03734828478880202,0.06781846312532233,0.0
0.34204793028322467,1.0,0.13824569964621206,0.9783945505186946,0.03734828478880202,0.06738868832731648,0.0
0.3464052287581705,1.0,0.4955715505672807,0.9786106335707394,0.03734828478880202,0.06807632800412583,0.0
0.3464052287581705,1.0,0.6716847627180675,0.9792588827268729,0.03734828478880202,0.06859205776173286,0.0
0.3398692810457522,1.0,0.11424911553007197,0.9805539531775629,0.03734828478880202,0.06678700361010831,0.0
0.3398692810457522,1.0,0.5324752958399414,0.9786106335707394,0.03734828478880202,0.06807632800412583,0.0
0.3398692810457522,1.0,0.12054410150054898,0.977962384414605,0.03734828478880202,0.06756059824651883,0.0
0.33769063180827796,1.0,0.40145581716888296,0.9788267166227838,0.03734828478880202,0.06790441808492348,0.0
0.3464052287581705,1.0,0.3380749054532146,0.9805544291314223,0.03734828478880202,0.06773250816572116,0.0
0.34204793028322467,1.0,0.33862795331625395,0.984443924068225,0.03734828478880202,0.06756059824651883,0.0
0.3398692810457522,1.0,0.1084787117238014,0.9799071318830073,0.03734828478880202,0.06704486848891181,0.0
0.34204793028322467,1.0,0.3470781993412224,0.9805544291314223,0.03734828478880202,0.06773250816572116,0.0
0.3333333333333339,1.0,0.5063925826521899,0.9792588827268729,0.03734828478880202,0.06781846312532233,0.0
0.3333333333333339,1.0,0.3447114798096864,0.9805553810391407,0.03734828478880202,0.06859205776173286,0.0
0.3398692810457522,1.0,0.12394168598267657,0.981202916264486,0.03734828478880202,0.0679473955647241,0.0
0.3464052287581705,1.0,0.33614737098938635,0.9870364447389008,0.03734828478880202,0.06756059824651883,0.0
0.3398692810457522,1.0,0.40935708185921676,0.9786106335707394,0.03734828478880202,0.06549767921609076,0.0
0.3333333333333339,1.0,0.060326948883737956,0.9805553810391407,0.03734828478880202,0.0673027333677153,0.0
0.3333333333333339,1.0,0.4113212150786873,0.9863881955827674,0.03734828478880202,0.0673027333677153,0.0
0.3333333333333339,1.0,0.10291570086617055,0.9805553810391407,0.03734828478880202,0.06704486848891181,0.0
0.3333333333333339,1.0,0.11892155666707332,0.979691048830962,0.03734828478880202,0.06859205776173286,0.0
0.3333333333333339,1.0,0.254275954617543,0.998053824670021,0.03734828478880202,0.06781846312532233,0.0
0.3333333333333339,1.0,0.08332316701232158,0.9805553810391407,0.03734828478880202,0.06756059824651883,0.0
0.3333333333333339,1.0,0.09308283518360376,0.9792588827268729,0.03734828478880202,0.06601340897369778,0.0
0.3333333333333339,1.0,0.2589483957545443,0.9801232149350516,0.03734828478880202,0.06756059824651883,0.0
0.3333333333333339,1.0,0.17955349518116384,0.9788267166227838,0.03734828478880202,0.06601340897369778,0.0
0.3333333333333339,1.0,0.30073197511284616,0.9795815794433624,0.03734828478880202,0.0679473955647241,0.0
0.3333333333333339,1.0,0.5319629132609491,0.9786106335707394,0.03734828478880202,0.0673027333677153,0.0
0.3333333333333339,1.0,0.512480175674027,0.9773141352584716,0.03734828478880202,0.06756059824651883,0.0
0.3333333333333339,1.0,0.299646212028791,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3333333333333339,1.0,0.1775649627912651,0.977962384414605,0.03734828478880202,0.06807632800412583,0.0
0.3333333333333339,1.0,0.10572973852222359,0.9805544291314223,0.03734828478880202,0.06790441808492348,0.0
0.3333333333333339,1.0,0.14002683908747104,0.9814178094318826,0.03734828478880202,0.06738868832731648,0.0
0.3333333333333339,1.0,0.11177259973160913,0.9818490236282533,0.03734828478880202,0.06756059824651883,0.0
0.3333333333333339,1.0,0.18210320849091133,0.9818490236282533,0.03734828478880202,0.0673027333677153,0.0
0.3333333333333339,1.0,0.10609979260705135,0.9753693877900698,0.03734828478880202,0.0673027333677153,0.0
0.3333333333333339,1.0,0.23302834370298076,0.9792588827268729,0.03734828478880202,0.06704486848891181,0.0
0.3333333333333339,1.0,0.2961449310723435,0.977962384414605,0.03734828478880202,0.0673027333677153,0.0
0.3246187363834414,1.0,0.16079053312187386,0.9792588827268729,0.03734828478880202,0.06738868832731648,0.0
0.3333333333333339,1.0,0.09588873978284738,0.9818490236282533,0.03734828478880202,0.06807632800412583,0.0
0.3289760348583881,1.0,0.38096864706599975,0.979691048830962,0.03734828478880202,0.06790441808492348,0.0
0.3333333333333339,1.0,0.19302183725753325,0.9792588827268729,0.03734828478880202,0.06807632800412583,0.0
0.3289760348583881,1.0,0.06262453743239396,0.9801222630273332,0.03734828478880202,0.06807632800412583,0.0
0.3333333333333339,1.0,0.3731934447562117,0.9848760901723141,0.03734828478880202,0.06652913873130481,0.0
0.3333333333333339,1.0,0.10197633280468464,0.9792588827268729,0.03734828478880202,0.06678700361010831,0.0
0.32026143790849737,1.0,0.08775161644504086,0.9773141352584716,0.03734828478880202,0.06781846312532233,0.0
0.32026143790849737,1.0,0.3057338050506283,0.9773141352584716,0.03734828478880202,0.06704486848891181,0.0
0.32679738562091565,1.0,0.3129559594973771,0.9883315151895913,0.03734828478880202,0.06704486848891181,0.0
0.32679738562091565,1.0,0.07702818104184457,0.977962384414605,0.03734828478880202,0.06472408457968024,0.0
0.3246187363834414,1.0,0.34419096417388473,0.9792588827268729,0.03734828478880202,0.06721677840811413,0.0
0.32026143790849737,1.0,0.08538489691350494,0.9805553810391407,0.03734828478880202,0.06652913873130481,0.0
0.32026143790849737,1.0,0.22416737830913747,0.9805553810391407,0.03734828478880202,0.06756059824651883,0.0
0.3246187363834414,1.0,0.230564027489732,0.9779623844146059,0.03734828478880202,0.06790441808492348,0.0
0.31590413943355156,1.0,0.34487414094587443,0.9788267166227838,0.03734828478880202,0.06738868832731648,0.0
0.32026143790849737,1.0,0.16116872026351106,0.9818504514898312,0.03734828478880202,0.0673027333677153,0.0
0.32026143790849737,1.0,0.39485990809645805,0.9770980522064268,0.03734828478880202,0.06704486848891181,0.0
0.32679738562091565,1.0,0.13147492985238501,0.9812022023336968,0.03734828478880202,0.0673027333677153,0.0
0.32026143790849737,1.0,0.8087227034280835,0.9805539531775633,0.03734828478880202,0.06756059824651883,0.0
0.32026143790849737,1.0,0.14630962547273393,0.9773141352584716,0.03734828478880202,0.06678700361010831,0.0
0.32026143790849737,1.0,0.12259363181651822,0.9792588827268729,0.03734828478880202,0.0673027333677153,0.0
0.32026143790849737,1.0,0.5507258753202391,0.9812022023336968,0.03734828478880202,0.06807632800412583,0.0
